smallest-text-minus href,listing-image src,listing-text-new,listing-text-new 2,fade-out-content-wrapper,fade-out-content-wrapper href 2,db,fade-out-content-wrapper 2,fade-out-content-wrapper 3,fade-out-content-wrapper 4
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-jetta-1-4-tsi-tour/yedi-yillik-sahibinden-degisensiz-aile-araci/30173110,https://arbstorage.mncdn.com/ilanfotograflari/2025/06/12/30173110/62087a49-fd01-47c1-8fb3-cdb453795ef4_image_for_silan_30173110_240x180.jpg,Volkswagen Jetta 1.4 TSi Tour,Yedi yıllık sahibinden değişensiz aile aracı,2009,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-jetta-1-4-tsi-tour/yedi-yillik-sahibinden-degisensiz-aile-araci/30173110,605.000 TL,12 Haziran 2025,İzmir,Torbalı
https://www.arabam.com/ilan/galeriden-satilik-ford-mondeo-2-0-ghia/galeriden-ford-mondeo-2-0-ghia-1997-model-ankara/30173553,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Ford Mondeo 2.0 Ghia,Galeriden Ford Mondeo 2.0 Ghia 1997 Model Ankara,1997,https://www.arabam.com/ilan/galeriden-satilik-ford-mondeo-2-0-ghia/galeriden-ford-mondeo-2-0-ghia-1997-model-ankara/30173553,205.000 TL,12 Haziran 2025,Ankara,Sincan
https://www.arabam.com/ilan/galeriden-satilik-renault-r-19-1-4-europa-rt/galeriden-renault-r-19-1-4-europa-rt-1997-model-canakkale/27324343,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Renault R 19 1.4 Europa RT,Galeriden Renault R 19 1.4 Europa RT 1997 Model Çanakkale,1997,https://www.arabam.com/ilan/galeriden-satilik-renault-r-19-1-4-europa-rt/galeriden-renault-r-19-1-4-europa-rt-1997-model-canakkale/27324343,220.000 TL,12 Haziran 2025,Çanakkale,Yenice
https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-cross-1-4-fire-urban/galeriden-fiat-egea-cross-1-4-fire-urban-2024-model-ankara/30173350,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Fiat Egea Cross 1.4 Fire Urban,Galeriden Fiat Egea Cross 1.4 Fire Urban 2024 Model Ankara,2024,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-cross-1-4-fire-urban/galeriden-fiat-egea-cross-1-4-fire-urban-2024-model-ankara/30173350,1.180.000 TL,12 Haziran 2025,Ankara,Sincan
https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-cross-1-4-fire-urban/cross-1-4-urban-boyasiz-tramersiz-1-99-faiz-oran-tasit-kredi/29910857,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Fiat Egea Cross 1.4 Fire Urban,CROSS 1.4 URBAN*BOYASIZ*TRAMERSİZ*% 1.99 FAİZ ORAN TAŞIT KREDİ,2021,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-cross-1-4-fire-urban/cross-1-4-urban-boyasiz-tramersiz-1-99-faiz-oran-tasit-kredi/29910857,920.000 TL,12 Haziran 2025,Osmaniye,Merkez
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-fsi-comfortline/galeriden-volkswagen-passat-1-6-fsi-hatasiz-otomatik-comfortline-2007-model-tokat/30173181,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Volkswagen Passat 1.6 FSi Comfortline,Galeriden Volkswagen Passat 1.6 FSi HATASIZ OTOMATİK Comfortline 2007 Model Tokat,2007,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-fsi-comfortline/galeriden-volkswagen-passat-1-6-fsi-hatasiz-otomatik-comfortline-2007-model-tokat/30173181,645.000 TL,12 Haziran 2025,Tokat,Merkez
https://www.arabam.com/ilan/sahibinden-satilik-citroen-c5-aircross-1-5-bluehdi-shine-bold/acilll-satilik-sahibinden-citroen-c5-aircross-1-5-bluehdi-shine-bold-2023-model/30173223,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Citroen C5 Aircross 1.5 BlueHDI Shine Bold,ACİLLL SATILIK   Sahibinden Citroen C5 Aircross 1.5 BlueHDI Shine Bold 2023 Model,2023,https://www.arabam.com/ilan/sahibinden-satilik-citroen-c5-aircross-1-5-bluehdi-shine-bold/acilll-satilik-sahibinden-citroen-c5-aircross-1-5-bluehdi-shine-bold-2023-model/30173223,1.869.000 TL,12 Haziran 2025,İstanbul,Tuzla
https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-4-fire-easy-plus/fiat-egea-1-4-fire-easy-plus-2022-model/30121276,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Fiat Egea 1.4 Fire Easy Plus,Fiat Egea 1.4 Fire Easy Plus 2022 Model,2022,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-4-fire-easy-plus/fiat-egea-1-4-fire-easy-plus-2022-model/30121276,785.000 TL,12 Haziran 2025,Antalya,Serik
https://www.arabam.com/ilan/galeriden-satilik-audi-a5-sportback-45-tfsi-quattro-s-line/2024-hatasiz-boyasiz-tramersiz-extrali-265hp-s-line-quattro/29584990,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Audi A5 Sportback 45 TFSI Quattro S Line,2024 HATASIZ BOYASIZ TRAMERSİZ EXTRALI 265HP S-LİNE QUATTRO..!!!,2024,https://www.arabam.com/ilan/galeriden-satilik-audi-a5-sportback-45-tfsi-quattro-s-line/2024-hatasiz-boyasiz-tramersiz-extrali-265hp-s-line-quattro/29584990,4.289.000 TL,12 Haziran 2025,Ankara,Akyurt
https://www.arabam.com/ilan/galeriden-satilik-seat-toledo-1-6-signo/galeriden-seat-toledo-1-6-signo-2000-model-konya/28944397,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Seat Toledo 1.6 Signo,Galeriden Seat Toledo 1.6 Signo 2000 Model Konya,2000,https://www.arabam.com/ilan/galeriden-satilik-seat-toledo-1-6-signo/galeriden-seat-toledo-1-6-signo-2000-model-konya/28944397,448.000 TL,12 Haziran 2025,Konya,Karatay
https://www.arabam.com/ilan/galeriden-satilik-bmw-2-serisi-216d-gran-coupe-first-edition-sport-line/ciftciler-auto-dan-2021-bmw-216-grand-coupe/30156274,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,BMW 2 Serisi 216d Gran Coupe First Edition Sport Line,ÇİFTÇİLER AUTO DAN 2021 BMW 216 GRAND COUPE,2021,https://www.arabam.com/ilan/galeriden-satilik-bmw-2-serisi-216d-gran-coupe-first-edition-sport-line/ciftciler-auto-dan-2021-bmw-216-grand-coupe/30156274,1.790.999 TL,12 Haziran 2025,Şanlıurfa,Eyyübiye
https://www.arabam.com/ilan/galeriden-satilik-toyota-proace-city-1-5-d-dream/akif-den-2o25-toyota-proace-city-1-5-d-dream-sifir-km-otomatik/29570407,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Toyota Proace City 1.5 D Dream,AKİF 'den 2o25 TOYOTA Proace City 1.5 D Dream SIFIR km OTOMATİK,2025,https://www.arabam.com/ilan/galeriden-satilik-toyota-proace-city-1-5-d-dream/akif-den-2o25-toyota-proace-city-1-5-d-dream-sifir-km-otomatik/29570407,1.349.900 TL,12 Haziran 2025,Ankara,Akyurt
https://www.arabam.com/ilan/galeriden-satilik-opel-astra-1-3-cdti-essentia-konfor/fuul-paket-6-ileri-1-3-cdti-dizel-astra-essentia-gonfort-paket/28814768,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Opel Astra 1.3 CDTI Essentia Konfor,FUUL PAKET 6 İLERİ 1.3 CDTİ DİZEL ASTRA ESSENTİA GONFORT PAKET,2012,https://www.arabam.com/ilan/galeriden-satilik-opel-astra-1-3-cdti-essentia-konfor/fuul-paket-6-ileri-1-3-cdti-dizel-astra-essentia-gonfort-paket/28814768,560.000 TL,12 Haziran 2025,Kocaeli,İzmit
https://www.arabam.com/ilan/galeriden-satilik-opel-astra-1-3-cdti-essentia-konfor/fuul-paket-6-ileri-1-3-cdti-dizel-astra-essentia-gonfort-paket/28814768,https://arbstorage.mncdn.com/ilanfotograflari/2025/04/07/28814768/6ef8ef1d-ee3c-4f28-9a4a-00a19d778a61_image_for_silan_28814768_240x180.jpg,Opel Astra 1.3 CDTI Essentia Konfor,FUUL PAKET 6 İLERİ 1.3 CDTİ DİZEL ASTRA ESSENTİA GONFORT PAKET,2012,https://www.arabam.com/ilan/galeriden-satilik-opel-astra-1-3-cdti-essentia-konfor/fuul-paket-6-ileri-1-3-cdti-dizel-astra-essentia-gonfort-paket/28814768,560.000 TL,12 Haziran 2025,Kocaeli,İzmit
https://www.arabam.com/ilan/galeriden-satilik-skoda-superb-1-6-tdi-premium/menekse-makyajli-2020-skoda-super-b-premium-cam-tavan-94-km/29962404,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/30/29962404/dde7adb6-9a44-4509-a16c-ff202e2af6c0_image_for_silan_29962404_240x180.jpg,Skoda SuperB 1.6 TDI Premium,Menekşe - MAKYAJLI 2020 SKODA SUPER B PREMİUM++CAM TAVAN 94'KM,2020,https://www.arabam.com/ilan/galeriden-satilik-skoda-superb-1-6-tdi-premium/menekse-makyajli-2020-skoda-super-b-premium-cam-tavan-94-km/29962404,1.679.900 TL,12 Haziran 2025,Yalova,Merkez
https://www.arabam.com/ilan/galeriden-satilik-toyota-corolla-1-4-d-4d-touch/2015-corolla-touch-1-4-d-4d-otomatik-servis-bakim-ekran-g-gorus/30171416,https://arbstorage.mncdn.com/ilanfotograflari/2025/06/12/30171416/497b8fe0-4de4-4038-b43d-dd833096db19_image_for_silan_30171416_240x180.jpg,Toyota Corolla 1.4 D-4D Touch,2015 COROLLA TOUCH 1.4 D-4D OTOMATİK SERVİS BAKIM EKRAN G.GÖRÜŞ,2015,https://www.arabam.com/ilan/galeriden-satilik-toyota-corolla-1-4-d-4d-touch/2015-corolla-touch-1-4-d-4d-otomatik-servis-bakim-ekran-g-gorus/30171416,855.000 TL,12 Haziran 2025,Denizli,Pamukkale
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-e-200-kompressor-avantgarde/2009-e200-komp-avangarde-prins-lpg-mukemmel-kondisyonda/30171031,https://arbstorage.mncdn.com/ilanfotograflari/2025/06/12/30171031/06984e2d-2d3e-477c-9a54-ab1bc9f3b64d_image_for_silan_30171031_240x180.jpg,Mercedes - Benz E 200 Kompressor Avantgarde,2009 E200 KOMP.AVANGARDE PRİNS LPG MÜKEMMEL KONDİSYONDA,2009,https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-e-200-kompressor-avantgarde/2009-e200-komp-avangarde-prins-lpg-mukemmel-kondisyonda/30171031,1.197.500 TL,12 Haziran 2025,Denizli,Pamukkale
https://www.arabam.com/ilan/galeriden-satilik-fiat-fiorino-combi-1-3-multijet-emotion/hatasiz-190-bin-km/26867943,https://arbstorage.mncdn.com/ilanfotograflari/2024/10/28/26867943/f894b048-7a31-4801-864d-52ac53b7505f_image_for_silan_26867943_240x180.jpg,Fiat Fiorino Combi 1.3 Multijet Emotion,HATASIZ 190 BİN KM,2012,https://www.arabam.com/ilan/galeriden-satilik-fiat-fiorino-combi-1-3-multijet-emotion/hatasiz-190-bin-km/26867943,449.000 TL,12 Haziran 2025,Ankara,Sincan
https://www.arabam.com/ilan/galeriden-satilik-skoda-octavia-1-6-tdi-optimal/ilk-elden-orjinal-hatasiz-ayarinda-otomatik-octavia/29880102,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/27/29880102/18d1e9d4-792f-423d-b5a9-6c8507c1583e_image_for_silan_29880102_240x180.jpg,Skoda Octavia 1.6 TDI Optimal,İLK ELDEN ORJİNAL HATASIZ AYARINDA OTOMATİK OCTAVIA,2015,https://www.arabam.com/ilan/galeriden-satilik-skoda-octavia-1-6-tdi-optimal/ilk-elden-orjinal-hatasiz-ayarinda-otomatik-octavia/29880102,835.000 TL,12 Haziran 2025,Kayseri,Kocasinan
https://www.arabam.com/ilan/galeriden-satilik-renault-megane-1-3-tce-joy/hatasiz-ilk-elden-orjinal-megane4-joy/29880100,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/27/29880100/0a62fd5e-695f-410b-a1b8-ed1412040fea_image_for_silan_29880100_240x180.jpg,Renault Megane 1.3 TCe Joy,HATASIZ İLK ELDEN ORJİNAL MEGANE4 JOY,2021,https://www.arabam.com/ilan/galeriden-satilik-renault-megane-1-3-tce-joy/hatasiz-ilk-elden-orjinal-megane4-joy/29880100,1.099.000 TL,12 Haziran 2025,Kayseri,Kocasinan
https://www.arabam.com/ilan/galeriden-satilik-ssangyong-actyon-2-0-xdi-standart/galeriden-ssangyong-actyon-2-0-xdi-standart-2011-model-antalya/29905476,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Ssangyong Actyon 2.0 XDI Standart,Galeriden Ssangyong Actyon 2.0 XDI Standart 2011 Model Antalya,2011,https://www.arabam.com/ilan/galeriden-satilik-ssangyong-actyon-2-0-xdi-standart/galeriden-ssangyong-actyon-2-0-xdi-standart-2011-model-antalya/29905476,670.000 TL,12 Haziran 2025,Antalya,Muratpaşa
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-e-300-d-amg/civelek-motors-2022-mercedes-e300d-4-matik-hatasiz-siyah-inci/29902871,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Mercedes - Benz E 300 D AMG,CİVELEK MOTORS 2022 MERCEDES E300D 4 MATİK HATASIZ SİYAH İNCİ,2022,https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-e-300-d-amg/civelek-motors-2022-mercedes-e300d-4-matik-hatasiz-siyah-inci/29902871,6.150.000 TL,12 Haziran 2025,Düzce,Merkez
https://www.arabam.com/ilan/galeriden-satilik-fiat-fiorino-combi-1-3-multijet-pop/2020-hatasiz-boyasiz-degisensiz-tramersiz-dizel/29923002,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Fiat Fiorino Combi 1.3 Multijet Pop,2020 Hatasız Boyasız Değişensiz Tramersiz Dizel,2020,https://www.arabam.com/ilan/galeriden-satilik-fiat-fiorino-combi-1-3-multijet-pop/2020-hatasiz-boyasiz-degisensiz-tramersiz-dizel/29923002,575.000 TL,12 Haziran 2025,Konya,Cihanbeyli
https://www.arabam.com/ilan/galeriden-satilik-peugeot-partner-1-6-bluehdi-comfort-pack/2019-yeni-kasa-boyasiz-degisensiz/29911080,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Peugeot Partner 1.6 BlueHDI Comfort Pack,2019 YENİ KASA BOYASIZ DEĞİŞENSİZ,2019,https://www.arabam.com/ilan/galeriden-satilik-peugeot-partner-1-6-bluehdi-comfort-pack/2019-yeni-kasa-boyasiz-degisensiz/29911080,600.000 TL,12 Haziran 2025,Eskişehir,Tepebaşı
https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-4-fire-easy/2022-fiat-egea-1-4-easy-plus-95-yeni-kasa-b-t-c-kntrl-sis-fari/29922400,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Fiat Egea 1.4 Fire Easy,2022 FİAT EGEA 1.4 EASY PLUS 95 YENİ KASA B.T+C.KNTRL+SİS FARI,2022,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-4-fire-easy/2022-fiat-egea-1-4-easy-plus-95-yeni-kasa-b-t-c-kntrl-sis-fari/29922400,757.500 TL,12 Haziran 2025,Gaziantep,Şehitkamil
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-golf-1-6-fsi-comfortline/ikika-dan-2007-golf-dolu-paket/29899796,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Volkswagen Golf 1.6 FSi Comfortline,İKİKA'DAN 2007 GOLF DOLU PAKET,2007,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-golf-1-6-fsi-comfortline/ikika-dan-2007-golf-dolu-paket/29899796,510.000 TL,12 Haziran 2025,Çanakkale,Merkez
https://www.arabam.com/ilan/galeriden-satilik-land-rover-freelander-2-0-td4-hse/ful-bakimli-temiz-masrasiz/29918485,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Land Rover Freelander 2.0 TD4 HSE,FUL BAKIMLI TEMİZ MASRASIZ,2005,https://www.arabam.com/ilan/galeriden-satilik-land-rover-freelander-2-0-td4-hse/ful-bakimli-temiz-masrasiz/29918485,452.000 TL,12 Haziran 2025,İstanbul,Küçükçekmece
https://www.arabam.com/ilan/galeriden-satilik-renault-kangoo-express-1-5-dci-maxi-joy/ilk-sahibinden-sifir-sandik-motor-muayene-yeni-2015-model/29918473,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Renault Kangoo Express 1.5 dCi Maxi Joy,İLK SAHİBİNDEN SIFIR SANDIK MOTOR MUAYENE YENİ 2015 MODEL,2016,https://www.arabam.com/ilan/galeriden-satilik-renault-kangoo-express-1-5-dci-maxi-joy/ilk-sahibinden-sifir-sandik-motor-muayene-yeni-2015-model/29918473,355.000 TL,12 Haziran 2025,İstanbul,Küçükçekmece
https://www.arabam.com/ilan/galeriden-satilik-ford-fiesta-1-5-tdci-trend/2014-cikisli-masrafsiz-tertemiz-fiesta/29649937,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Ford Fiesta 1.5 TDCi Trend,2014 Çıkışlı Masrafsız Tertemiz Fiesta,2013,https://www.arabam.com/ilan/galeriden-satilik-ford-fiesta-1-5-tdci-trend/2014-cikisli-masrafsiz-tertemiz-fiesta/29649937,560.000 TL,12 Haziran 2025,Antalya,Serik
https://www.arabam.com/ilan/galeriden-satilik-renault-kadjar-1-5-dci-icon/cengiz-aydin-auto-dan-2016-renault-kadjar-1-5dci-icon-123-000-km-de/29634006,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Renault Kadjar 1.5 dCi Icon,CENGİZ AYDIN AUTO'DAN 2016 RENAULT KADJAR 1.5dCi ICON 123.000 KM'DE,2016,https://www.arabam.com/ilan/galeriden-satilik-renault-kadjar-1-5-dci-icon/cengiz-aydin-auto-dan-2016-renault-kadjar-1-5dci-icon-123-000-km-de/29634006,1.040.000 TL,12 Haziran 2025,İzmir,Gaziemir
https://www.arabam.com/ilan/galeriden-satilik-ford-ranger-3-2-tdci-wild-trak/2017-yeni-kasa-arb-35-cm-40-inc-lastik-hks-egzoz-hatasiz/28448722,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Ford Ranger 3.2 TDCi Wild Trak,2017 YENİ KASA - ARB 35 CM + 40 İNÇ LASTİK - HKS EGZOZ - HATASIZ,2017,https://www.arabam.com/ilan/galeriden-satilik-ford-ranger-3-2-tdci-wild-trak/2017-yeni-kasa-arb-35-cm-40-inc-lastik-hks-egzoz-hatasiz/28448722,1.800.000 TL,12 Haziran 2025,İstanbul,Gaziosmanpaşa
https://www.arabam.com/ilan/galeriden-satilik-fiat-doblo-combi-1-3-multijet-safeline/2016-makyajli-kasa-hatasiz-110-km-boyasiz-degisensiz/29914798,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Fiat Doblo Combi 1.3 Multijet Safeline,**2016 MAKYAJLI KASA HATASIZ 110 KM BOYASIZ DEĞIŞENSIZ**,2016,https://www.arabam.com/ilan/galeriden-satilik-fiat-doblo-combi-1-3-multijet-safeline/2016-makyajli-kasa-hatasiz-110-km-boyasiz-degisensiz/29914798,659.000 TL,12 Haziran 2025,Ankara,Altındağ
https://www.arabam.com/ilan/galeriden-satilik-nissan-micra-1-2-mood/galeriden-nissan-micra-1-2-mood-2006-model-kocaeli/29641089,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Nissan Micra 1.2 Mood,Galeriden Nissan Micra 1.2 Mood 2006 Model Kocaeli,2006,https://www.arabam.com/ilan/galeriden-satilik-nissan-micra-1-2-mood/galeriden-nissan-micra-1-2-mood-2006-model-kocaeli/29641089,335.000 TL,12 Haziran 2025,Kocaeli,Çayırova
https://www.arabam.com/ilan/galeriden-satilik-citroen-c-elysee-1-6-hdi-attraction/yigit-car-s-2016-c-ellys-hatasiz-degisensiz-tramersiz-115bin-km/29910828,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/28/29910828/12933421-0339-4928-9761-62e61bfdad2d_image_for_silan_29910828_240x180.jpg,Citroen C-Elysee 1.6 HDi Attraction,YİĞİT CAR's 2016 C-ELLYS HATASIZ DEĞİŞENSİZ TRAMERSİZ 115BİN KM,2016,https://www.arabam.com/ilan/galeriden-satilik-citroen-c-elysee-1-6-hdi-attraction/yigit-car-s-2016-c-ellys-hatasiz-degisensiz-tramersiz-115bin-km/29910828,649.500 TL,12 Haziran 2025,Ankara,Çankaya
https://www.arabam.com/ilan/galeriden-satilik-renault-megane-1-5-dci-expression/2011-md-megan-3-6-ileri-ici-bej-uygun-fiyata-hatasiz-ayarinda/29922381,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/28/29922381/23b78e1b-bff5-480f-9f74-0d60e335ca2a_image_for_silan_29922381_240x180.jpg,Renault Megane 1.5 dCi Expression,2011 MD MEGAN 3 6 İLERİ İÇİ BEJ UYGUN FİYATA HATASIZ AYARINDA,2011,https://www.arabam.com/ilan/galeriden-satilik-renault-megane-1-5-dci-expression/2011-md-megan-3-6-ileri-ici-bej-uygun-fiyata-hatasiz-ayarinda/29922381,545.000 TL,12 Haziran 2025,Mardin,Kızıltepe
https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sedan-1-6-tdi-ambiente/galeriden-audi-a3-sedan-1-6-tdi-sportline-2016-model-adana/27804126,https://arbstorage.mncdn.com/ilanfotograflari/2025/01/28/27804126/780df0bc-1378-4167-9f7b-a20559408842_image_for_silan_27804126_240x180.jpg,Audi A3 Sedan 1.6 TDI Ambiente,Galeriden Audi A3 Sedan 1.6 TDI sportline 2016 Model Adana,2016,https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sedan-1-6-tdi-ambiente/galeriden-audi-a3-sedan-1-6-tdi-sportline-2016-model-adana/27804126,1.280.000 TL,12 Haziran 2025,Adana,Seyhan
https://www.arabam.com/ilan/galeriden-satilik-toyota-corolla-1-4-d-4d-advance/galeriden-toyota-corolla-1-4-d-4d-advance-2016-model-otomatik-vites-adana/27802512,https://arbstorage.mncdn.com/ilanfotograflari/2025/01/28/27802512/5b06d7c3-5f97-4f42-b6ce-ac1c8c297d33_image_for_silan_27802512_240x180.jpg,Toyota Corolla 1.4 D-4D Advance,Galeriden Toyota Corolla 1.4 D-4D Advance 2016 Model otomatik vites Adana,2016,https://www.arabam.com/ilan/galeriden-satilik-toyota-corolla-1-4-d-4d-advance/galeriden-toyota-corolla-1-4-d-4d-advance-2016-model-otomatik-vites-adana/27802512,875.000 TL,12 Haziran 2025,Adana,Seyhan
https://www.arabam.com/ilan/galeriden-satilik-opel-astra-1-6-cdti-enjoy/aly-motors-astra-1-6-cdti-enjoy-88-000-km-boyasiz-degisensiz/29920450,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/28/29920450/f0c959df-b33b-43be-a691-0294ea47f766_image_for_silan_29920450_240x180.jpg,Opel Astra 1.6 CDTI Enjoy,ALY MOTORS ASTRA 1.6 CDTI ENJOY 88.000 KM BOYASIZ DEĞİŞENSİZ,2015,https://www.arabam.com/ilan/galeriden-satilik-opel-astra-1-6-cdti-enjoy/aly-motors-astra-1-6-cdti-enjoy-88-000-km-boyasiz-degisensiz/29920450,1.035.000 TL,12 Haziran 2025,İstanbul,Sancaktepe
https://www.arabam.com/ilan/galeriden-satilik-hyundai-accent-blue-1-6-crdi-mode-plus/karta-12ay-taksit-2013-hyundai-accent-blue-1-6-crdi-mode-plus-hatasiz-boyasiz/29919035,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/28/29919035/048cfb8d-7d52-48ea-a5ae-351a43f6db17_image_for_silan_29919035_240x180.jpg,Hyundai Accent Blue 1.6 CRDI Mode Plus,KARTA 12AY TAKSİT 2013 Hyundai Accent Blue 1.6 CRDI Mode Plus HATASIZ BOYASİZ,2013,https://www.arabam.com/ilan/galeriden-satilik-hyundai-accent-blue-1-6-crdi-mode-plus/karta-12ay-taksit-2013-hyundai-accent-blue-1-6-crdi-mode-plus-hatasiz-boyasiz/29919035,735.000 TL,12 Haziran 2025,Ankara,Çubuk
https://www.arabam.com/ilan/galeriden-satilik-opel-corsa-1-2-twinport-essentia/2009-opel-corsa/29638374,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/13/29638374/f66a6454-afb6-4f71-91c0-755f7ae4c95b_image_for_silan_29638374_240x180.jpg,Opel Corsa 1.2 Twinport Essentia,2009 Opel Corsa,2009,https://www.arabam.com/ilan/galeriden-satilik-opel-corsa-1-2-twinport-essentia/2009-opel-corsa/29638374,455.000 TL,12 Haziran 2025,Ankara,Kahramankazan
https://www.arabam.com/ilan/galeriden-satilik-renault-megane-1-3-tce-joy/2022-megane-tesla-g-gorus-1-3tce-edc-hatasiz-tramersiz/29922510,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Renault Megane 1.3 TCe Joy,2022/MEGANE/TESLA/G.GÖRÜŞ/1.3TCE EDC/HATASIZ TRAMERSİZ,2022,,1.118.500 TL,12 Haziran 2025,İzmir,Bayraklı
https://www.arabam.com/ilan/galeriden-satilik-peugeot-301-1-6-hdi-active/ozdemir-motors-dan-peugeot-301/29910651,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Peugeot 301 1.6 HDi Active,ÖZDEMİR MOTORS DAN PEUGEOT 301,2016,,540.000 TL,12 Haziran 2025,Kayseri,Kocasinan
https://www.arabam.com/ilan/galeriden-satilik-renault-megane-1-5-dci-touch/2017-megane-1-5-dci-touch-sedef-beyaz-110-hp/29906253,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Renault Megane 1.5 dCi Touch,2017 MEGANE 1.5 DCİ TOUCH SEDEF BEYAZ 110 HP,2017,https://www.arabam.com/ilan/galeriden-satilik-renault-megane-1-5-dci-touch/2017-megane-1-5-dci-touch-sedef-beyaz-110-hp/29906253,695.000 TL,12 Haziran 2025,İstanbul,Bağcılar
